,county_year,eyewear_coverage_indicator,monthlyconsolidatedpremiumi,dental_coverage_indicator,hearing_aides_coverage_indicator,treated,untreated,excluded,persistent_treated,persistent_excluded,year,specialist_min_copay,county_encoded,Median_Household_Income,Total_Population,Percent_Hispanic,Percent_NonHispanic_Black,Percent_Unemployed,Percent_Female,Percent_Below_Poverty,Percent_HS,Percent_College
4648,28230_2010,0.21428571428571427,55.521428571428565,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,37.5,798.0,41830.0,24245.0,30.542379872138586,2.5531037327283976,2.3899668717463323,49.49474118374923,14.201208433684032,75.50174802537875,14.651042341059172
4649,28230_2011,0.2857142857142857,21.75714285714286,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,36.42857142857143,798.0,45038.0,24261.0,31.03334569885825,2.6915625901652858,5.217119650109341,49.74238489757223,12.497356735039121,75.89320514486162,15.369624529037287
4650,28230_2012,0.2222222222222222,56.71111111111111,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,1.0,2012.0,39.44444444444444,798.0,45208.0,24267.0,31.610829521572505,3.1647916924218076,5.848182745898422,49.5364074669304,12.98328549721425,75.8813581371146,15.344087420320019
4651,28230_2013,0.25,58.625,0.25,0.0,1.0,0.0,0.0,1.0,1.0,2013.0,42.142857142857146,798.0,46078.0,24256.0,32.156992084432716,3.4342018469656987,6.37123482100615,49.63720316622691,14.78976771537783,75.75065274151436,15.959530026109661
4652,28230_2014,0.3333333333333333,29.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,2014.0,45.0,798.0,48104.0,24205.0,32.60483371204297,4.081801280727122,5.775475490954075,49.59305928527164,13.907479900660855,76.19047619047619,15.13791308873276
4653,28230_2015,0.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2015.0,50.0,798.0,48329.0,24069.0,32.68104200423782,4.362457933441356,4.816389640510243,49.55336740205244,15.340909090909092,75.89589327753073,14.89667800156945
4654,28230_2016,0.0,36.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2016.0,50.0,798.0,49943.0,23924.0,32.695201471325866,5.103661595050995,4.702048417132216,49.33121551580003,15.240403009820175,75.9420669768661,15.21724883675208
4655,28230_2017,0.0,40.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2017.0,50.0,798.0,51238.0,23925.0,33.132706374085686,5.684430512016719,4.187288867939351,48.86102403343783,13.65277600781615,76.41243862520459,15.810147299509
4656,28230_2018,0.0,47.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2018.0,50.0,798.0,53769.0,23804.0,33.11628297765081,6.011594689968073,3.7189103829451247,48.575869601747605,13.13924699052335,77.90834312573442,15.648256952604777
4657,28230_2019,0.0,52.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2019.0,50.0,798.0,53721.0,23733.0,33.25748957148274,6.147558252222644,3.5069416579728756,48.261913790924034,12.656604096292812,77.95744680851064,15.803600654664486
4658,28240_2009,0.45454545454545453,39.309090909090905,0.5,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,2009.0,32.72727272727273,595.0,38933.0,1988.0,5.684104627766599,0.05030181086519115,2.753108348134991,49.396378269617706,13.793103448275861,91.12050739957716,19.661733615221987
4659,28240_2010,0.21428571428571427,51.23571428571428,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,37.5,595.0,37148.0,1963.0,4.228222109016811,0.05094243504839531,0.7766990291262136,52.114111054508406,14.336917562724013,90.41468388851122,18.150917743031954
4660,28240_2011,0.0,20.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,37.0,595.0,37500.0,1967.0,4.067107269954245,0.20335536349771224,2.8515240904621435,52.41484494153533,12.48715313463515,90.43659043659044,18.08731808731809
4661,28240_2012,0.0,51.34285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2012.0,40.714285714285715,595.0,40093.0,1962.0,3.211009174311927,0.3567787971457696,4.257332071901608,50.20387359836901,12.68041237113402,93.15642458100558,17.318435754189945
4662,28240_2013,0.0,47.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2013.0,43.333333333333336,595.0,44922.0,1952.0,4.969262295081967,0.10245901639344263,3.3457249070631967,48.87295081967213,13.523316062176166,92.56661991584853,21.809256661991586
4663,28300_2009,0.42857142857142855,45.89523809523809,0.47619047619047616,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2009.0,33.57142857142857,864.0,35259.0,3187.0,0.4079071226859115,0.0,2.377717391304348,51.741449639159086,16.427378964941568,87.80793319415449,18.538622129436323
4664,28300_2010,0.21428571428571427,61.449999999999996,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,37.5,864.0,37220.0,3229.0,0.712294828120161,0.0,1.8469656992084433,49.550944564880766,15.657216494845361,88.24278438030561,16.298811544991512
4665,28300_2011,0.0,33.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,35.0,864.0,40556.0,3201.0,1.437050921587004,0.18744142455482662,3.7711313394018204,49.70321774445486,14.86702979814162,91.30805283340435,16.489135066041754
4666,28300_2012,0.0,108.47999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012.0,39.0,864.0,42054.0,3196.0,1.1264080100125156,0.21902377972465584,3.870967741935484,49.71839799749687,12.516087516087515,92.65584970111016,16.737830913748933
4667,28300_2013,0.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013.0,40.0,864.0,43011.0,3181.0,1.2574662055957246,0.2514932411191449,5.021698698078116,49.889971707010375,12.936610608020699,91.24839124839124,17.46031746031746
4668,28310_2009,0.4,46.489999999999995,0.45,0.1,0.0,0.0,0.0,0.0,0.0,2009.0,33.75,837.0,41676.0,2643.0,1.5891032917139614,0.0,2.8169014084507045,49.33787362845251,9.841029523088569,94.29657794676805,21.998913633894624
4669,28310_2010,0.21428571428571427,61.449999999999996,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,37.5,837.0,42009.0,2808.0,1.9230769230769231,0.0,2.114508783344177,49.21652421652421,12.646954043462772,93.45744680851064,19.840425531914892
4670,28310_2011,0.4,30.46,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,35.0,837.0,47552.0,2779.0,1.799208348326736,0.2518891687657431,5.155320555188368,49.01043540842029,11.102632582983594,94.02666666666667,19.36
4671,28310_2012,0.2857142857142857,84.62857142857142,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,2012.0,37.857142857142854,837.0,51328.0,2693.0,0.6683995544002971,0.25993316004455996,3.782668500687758,49.46156702562198,11.233740638549468,94.34167573449402,19.151251360174097
4672,28310_2013,0.3333333333333333,95.16666666666667,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2013.0,39.0,837.0,50227.0,2568.0,0.9735202492211837,0.0,3.343023255813953,49.37694704049844,11.960132890365449,94.71290505969301,16.48664013644116
4673,28310_2014,1.0,87.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2014.0,35.0,837.0,48713.0,2540.0,0.8267716535433071,0.0,2.9895366218236172,49.21259842519685,13.061738765224696,94.27235534774987,16.890707188778492
4674,28320_2009,0.5,40.1576923076923,0.5769230769230769,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,2009.0,33.0,536.0,38406.0,4681.0,1.8372142704550312,0.0,1.4784394250513346,51.548814355906856,13.485076229332188,86.21417797888388,15.987933634992457
4675,28320_2010,0.21428571428571427,55.521428571428565,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,37.5,536.0,37938.0,4942.0,2.205584783488466,0.0,1.2715340442986054,51.61877782274383,15.14720812182741,86.51043155187196,16.290368676764793
4676,28320_2011,0.0,20.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,37.0,536.0,38650.0,4927.0,2.3949665110614977,0.12177795818956769,2.9350971475816454,51.938299167850616,17.207188597397234,86.67992047713717,17.23942061914229
4677,28320_2012,0.0,65.77142857142857,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2012.0,40.714285714285715,536.0,40759.0,4922.0,2.803738317757009,0.14221861032100772,4.667788057190917,51.19869971556278,16.0943318163012,88.36549375709421,16.85584562996595
4678,28320_2013,0.0,64.33333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2013.0,43.333333333333336,536.0,39603.0,4920.0,2.8658536585365852,0.02032520325203252,4.499579478553406,51.199186991869915,16.177079023582955,88.91422057566258,16.84240524365916
4679,28350_2009,0.45454545454545453,42.095454545454544,0.5,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,2009.0,32.72727272727273,649.0,35455.0,1902.0,2.365930599369085,0.0,1.2773722627737227,50.0,9.703075291622481,88.10382119682768,14.635904830569574
4680,28350_2010,0.21428571428571427,55.521428571428565,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,37.5,649.0,38709.0,2081.0,2.8351753964440176,0.0,0.5119453924914675,49.3993272465161,13.37295690936107,89.29521276595744,13.763297872340425
4681,28350_2011,0.2857142857142857,21.75714285714286,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,36.42857142857143,649.0,38973.0,2105.0,1.9477434679334917,0.33254156769596194,1.6622922134733158,49.92874109263658,13.669769720725133,90.93915343915344,13.293650793650794
4682,28350_2012,0.2222222222222222,56.71111111111111,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,1.0,2012.0,39.44444444444444,649.0,39241.0,2106.0,0.0,0.6172839506172839,3.202846975088968,51.092117758784426,13.771289537712894,94.24414927261226,13.282732447817835
4683,28350_2013,0.25,58.625,0.25,0.0,1.0,0.0,0.0,1.0,1.0,2013.0,42.142857142857146,649.0,41892.0,1947.0,0.30816640986132515,0.667693888032871,4.448742746615087,50.333846944016436,13.006845708267509,94.01238816242258,13.764624913971094
4684,28350_2014,1.0,87.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2014.0,35.0,649.0,41776.0,1954.0,0.8700102354145343,0.46059365404298874,4.912998976458546,50.409416581371545,11.964472309299895,94.66666666666667,12.771929824561404
4685,28350_2015,1.0,85.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2015.0,50.0,649.0,43179.0,1933.0,1.2415933781686497,0.6207966890843248,3.501945525291829,50.75012933264355,10.200845665961946,94.07988587731812,16.191155492154067
4686,28350_2016,1.0,96.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2016.0,50.0,649.0,45227.0,1968.0,2.083333333333333,0.1524390243902439,2.9629629629629632,50.101626016260155,7.284079084287201,94.25939050318922,18.497519489723597
4687,28350_2017,1.0,96.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2017.0,50.0,649.0,46509.0,1958.0,2.093973442288049,0.20429009193054137,1.8536585365853657,50.45965270684371,7.187827911857293,96.09652235628106,19.517388218594746
4688,28350_2018,1.0,97.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2018.0,50.0,649.0,48545.0,1975.0,1.9746835443037976,0.20253164556962028,0.19607843137254902,50.936708860759495,7.548152004164497,96.10299234516354,22.19902574808629
4689,28480_2009,0.48,42.032,0.56,0.28,0.0,0.0,0.0,0.0,1.0,2009.0,33.75,842.0,43631.0,5103.0,8.23045267489712,5.682931608857535,4.861693210393965,43.386243386243386,11.938168846611177,80.86688894588356,14.080533470120542
4690,28480_2010,0.21428571428571427,61.449999999999996,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,37.5,842.0,42083.0,5211.0,8.693149107656879,5.968144310113222,2.9007305543618394,42.19919401266551,14.540694907187055,82.30750062297533,11.78669324694742
4691,28480_2011,0.4,30.46,0.4,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,35.0,842.0,43643.0,5200.0,8.057692307692307,5.230769230769231,6.139266584260404,42.11538461538461,12.755219086946548,86.04412519240637,11.056952283222166
4692,28480_2012,0.2857142857142857,84.62857142857142,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,1.0,2012.0,37.857142857142854,842.0,42689.0,5188.0,8.750963762528913,5.262143407864302,8.177966101694915,42.694680030840395,14.262485481997677,87.05276705276705,12.303732303732303
4693,28480_2013,0.3333333333333333,95.16666666666667,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,2013.0,39.0,842.0,42364.0,5182.0,8.992666923967581,5.268236202238518,8.068783068783068,42.7827093786183,13.688760806916425,87.85992217898833,12.814526588845654
4694,28480_2014,1.0,87.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2014.0,35.0,842.0,44057.0,5178.0,9.521050598686752,5.388180764774044,3.884372177055104,42.27500965623793,11.6832645129949,87.71838331160366,13.168187744458931
4695,28480_2015,1.0,85.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2015.0,50.0,842.0,45429.0,5167.0,9.928391716663441,6.735049351654732,3.5697510568341944,40.58447842074705,11.763236763236764,87.80942241149855,14.692573862124036
4696,28480_2016,1.0,96.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2016.0,50.0,842.0,47938.0,5167.0,9.870330946390556,5.960905748016257,3.2679738562091507,40.29417456938262,12.50928907604657,88.41316564088841,16.02890018731603
4697,28480_2017,1.0,96.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2017.0,50.0,842.0,49564.0,5200.0,9.923076923076923,6.75,2.1547502448579823,40.63461538461539,10.127531882970743,87.69025367156208,17.303070761014684
4698,28480_2018,1.0,97.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2018.0,50.0,842.0,52794.0,5197.0,10.082740042332116,6.426784683471233,2.036094400740398,40.407927650567636,9.375759047850377,86.1546638320489,15.997874036672869
4699,28490_2009,0.46153846153846156,33.48076923076923,0.5769230769230769,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,2009.0,32.6,589.0,49894.0,6550.0,3.3587786259541987,0.19847328244274814,4.230769230769231,50.25954198473283,9.311926605504588,95.09518477043675,23.852183650615903
4700,28490_2010,0.21428571428571427,54.378571428571426,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,37.5,589.0,54518.0,6552.0,2.9914529914529915,0.21367521367521367,0.9582863585118376,50.534188034188034,9.110396570203644,92.7360774818402,25.049526744441998
4701,28490_2011,0.0,20.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,37.0,589.0,54611.0,6548.0,3.39034819792303,0.21380574221136223,2.0604395604395602,50.794135613927914,6.1875,91.99912319158264,25.493204734765452
4702,28490_2012,0.0,49.771428571428565,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2012.0,40.714285714285715,589.0,54485.0,6514.0,3.9607000307031006,0.06140620202640467,2.85181236673774,51.08996008596868,4.851625058878946,92.0809502859657,27.14474263088429
4703,28490_2013,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2013.0,43.333333333333336,589.0,56466.0,6518.0,4.219085609082541,0.0613685179502915,3.962831374692539,50.95121202822952,4.856963219113487,91.38197046506502,26.427154507383733
4704,28490_2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2014.0,50.0,589.0,55670.0,6560.0,4.588414634146341,0.09146341463414635,4.841356673960613,50.838414634146346,5.900669469095439,91.18099846052343,24.87354299538157
4705,28490_2015,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2015.0,50.0,589.0,51934.0,6549.0,5.100015269506795,0.15269506794930524,3.842963782139895,50.72530157275919,6.340326340326341,93.04577464788733,24.119718309859156
4706,28490_2016,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2016.0,50.0,589.0,55068.0,6548.0,5.329871716554673,0.1527183872938302,3.595317725752508,50.70250458155162,6.87781400403664,93.37469532461778,23.864391757146024
4707,28490_2017,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2017.0,50.0,589.0,53207.0,6547.0,5.80418512295708,0.12219337100962271,3.3695349484823165,50.67970062624103,9.401709401709402,94.00222965440356,22.34113712374582
4708,28490_2018,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018.0,50.0,589.0,56952.0,6552.0,6.089743589743589,0.1221001221001221,2.840909090909091,50.54945054945055,10.557275541795667,96.13743543678419,22.681338423534697
4709,28490_2019,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2019.0,50.0,589.0,60266.0,6529.0,6.279675294838413,0.10721396844846072,2.8391167192429023,50.436514014397304,9.888233467867122,96.4245304367504,26.680244399185337
4710,28500_2009,0.42857142857142855,41.81428571428572,0.47619047619047616,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,2009.0,33.57142857142857,866.0,40826.0,7934.0,5.1172170405848245,0.2142677085959163,2.660701671768307,49.886564154272754,9.67445523759517,84.28222144603563,18.9835836535103
4711,28500_2010,0.21428571428571427,63.30714285714286,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,37.5,866.0,42898.0,8356.0,4.810914313068454,0.1077070368597415,1.8159536541889483,50.382958353279086,9.161337924249876,87.99277266754271,19.48094612352168
4712,28500_2011,0.0,20.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,37.0,866.0,42705.0,8342.0,5.178614241189163,0.22776312634859744,3.0854248215519227,50.40757612083433,10.46142578125,89.23177938279711,19.730794484569927
4713,28500_2012,0.0,65.77142857142857,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2012.0,40.714285714285715,866.0,43662.0,8284.0,5.61323032351521,0.1810719459198455,3.4816693566981782,49.45678416224047,11.313330054107231,92.19155844155844,20.29220779220779
4714,28500_2013,0.0,64.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2013.0,43.333333333333336,866.0,41970.0,8247.0,5.868800776039772,0.12125621438098703,3.8523274478330656,50.16369588941433,11.249691281797974,91.96472317491425,20.382165605095544
4715,28500_2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2014.0,50.0,866.0,42326.0,8206.0,6.068730197416524,0.08530343650987082,3.4666050381326556,50.280282719961,11.885601089513433,92.339856163238,22.01036962702793
4716,28500_2015,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2015.0,50.0,866.0,41781.0,8146.0,6.309845322857845,0.5155904738521974,2.8328611898017,50.0,11.602691924227319,91.91767068273093,20.73293172690763
4717,28500_2016,0.0,36.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2016.0,50.0,866.0,43100.0,8103.0,6.368011847463902,0.518326545723806,3.9587332053742803,49.52486733308651,12.789098637329666,91.77781529630255,21.64443694073949
4718,28500_2017,0.0,40.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2017.0,50.0,866.0,45078.0,8129.0,6.753598228564399,0.7011932587034075,2.8415818138763913,49.304957559355394,13.062391250310712,91.57649409022807,22.040952222407192
4719,28500_2018,0.0,47.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018.0,50.0,866.0,48901.0,8099.0,7.000864304235091,0.864304235090752,3.7192003719200373,48.87023089270281,11.725084196083323,91.15736885928392,20.666111573688593
4720,28500_2019,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2019.0,50.0,866.0,50735.0,8068.0,7.238472979672782,1.2146752602875557,3.366524419155998,48.810114030738724,12.446728503384307,91.54811715481172,20.485355648535563
4721,28560_2009,0.45454545454545453,37.309090909090905,0.5,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,2009.0,32.04545454545455,268.0,42857.0,720.0,0.6944444444444444,0.0,0.44543429844098,50.27777777777778,4.895104895104895,97.79559118236472,21.442885771543086
4722,28560_2010,0.21428571428571427,51.23571428571428,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,37.5,268.0,45192.0,682.0,0.0,0.0,1.3924050632911391,52.05278592375366,5.571847507331378,96.96969696969697,18.787878787878785
4723,28560_2011,0.0,20.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,37.0,268.0,45625.0,717.0,0.2789400278940028,0.0,0.0,51.464435146443506,3.6262203626220364,96.82539682539682,19.841269841269842
4724,28560_2012,0.0,51.34285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012.0,40.714285714285715,268.0,44444.0,724.0,0.9668508287292817,0.0,0.0,53.86740331491713,7.845934379457916,94.92481203007519,14.849624060150376
4725,28560_2013,0.0,47.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013.0,43.333333333333336,268.0,44417.0,787.0,2.5412960609911055,0.25412960609911056,0.9900990099009901,53.494282083862764,12.105263157894735,93.13543599257885,19.851576994434136
4726,28560_2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014.0,50.0,268.0,45179.0,736.0,2.5815217391304346,0.2717391304347826,1.400560224089636,51.63043478260869,11.994421199442119,91.90283400809717,20.445344129554655
4727,28560_2015,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015.0,50.0,268.0,48281.0,851.0,1.8801410105757932,0.23501762632197415,0.8830022075055187,51.586368977673324,10.963855421686747,91.6083916083916,22.02797202797203
4728,28560_2016,0.0,36.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,50.0,268.0,51346.0,830.0,1.9277108433734942,0.24096385542168677,0.9216589861751152,49.75903614457831,11.83063511830635,90.52823315118397,20.76502732240437
4729,28560_2017,0.0,40.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017.0,50.0,268.0,50278.0,919.0,2.9379760609358,0.6528835690968444,1.098901098901099,48.74863982589772,9.670329670329672,92.5,22.666666666666664
4730,28560_2018,0.0,47.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,50.0,268.0,51607.0,886.0,2.9345372460496613,0.0,0.0,47.855530474040634,7.858769931662871,92.64957264957265,19.65811965811966
4731,28560_2019,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019.0,50.0,268.0,52708.0,927.0,4.746494066882416,0.0,0.4166666666666667,45.73894282632146,11.328976034858387,94.0032414910859,19.611021069692057
4732,28590_2007,0.4375,39.26875,0.25,0.125,0.0,0.0,0.0,0.0,0.0,2007.0,21.333333333333332,683.0,40928.0,34933.0,,,3.523392583997046,50.23330375289841,11.957950065703022,85.05815550874622,17.968678450407545
4733,28590_2008,0.358974358974359,28.94871794871795,0.3333333333333333,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,2008.0,25.789473684210527,683.0,42489.0,34409.0,,,3.7819859449600344,50.35601150861693,12.2711181640625,86.27013743515063,18.517338672977154
4734,28590_2009,0.46153846153846156,31.78846153846154,0.5769230769230769,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,2009.0,32.0,683.0,42911.0,34727.0,11.970512857430817,1.2007947706395599,3.4033613445378146,50.16269761280848,11.952744961779015,84.78445009139138,17.67197182470688
4735,28590_2010,0.21428571428571427,46.59285714285714,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,37.5,683.0,44089.0,34720.0,12.171658986175116,1.065668202764977,1.9574084865179853,50.86981566820277,11.863023635374478,86.06538895152198,20.040586245772264
4736,28590_2011,0.2857142857142857,21.75714285714286,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,36.42857142857143,683.0,45077.0,34618.0,12.403951701427003,1.1410249003408632,4.036908881199539,50.725056329077354,13.667685301695728,86.93505677483056,20.85184686504196
4737,28590_2012,0.2222222222222222,44.266666666666666,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,2012.0,39.44444444444444,683.0,45717.0,34766.0,12.819996548351838,1.2397169648507163,4.1863889765436,50.779497209917736,14.040799259281384,87.57304072438556,20.95543958249699
4738,28590_2013,0.25,54.625,0.25,0.0,0.0,1.0,0.0,0.0,0.0,2013.0,42.142857142857146,683.0,46566.0,34995.0,13.36762394627804,1.2201743106158023,4.557054320087495,50.67295327903987,14.204276937618149,87.20955963708785,20.814339455631778
4739,28590_2014,0.3333333333333333,29.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2014.0,45.0,683.0,47622.0,35103.0,13.70823006580634,1.224966527077458,3.6936843200499427,50.79622824260034,14.972333411820108,88.04343048046069,21.34159743285419
4740,28590_2015,0.3333333333333333,50.333333333333336,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2015.0,50.0,683.0,50218.0,35111.0,13.947196035430492,1.0139272592634787,3.109478476821192,50.47990658198287,15.039515821018304,88.29852311456786,20.235078213755134
4741,28590_2016,0.3333333333333333,56.333333333333336,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,50.0,683.0,48673.0,35125.0,14.21779359430605,1.1558718861209965,3.094085455693538,50.44839857651245,14.904185280978133,88.32132817990161,19.654778636683066
4742,28590_2017,0.3333333333333333,59.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2017.0,50.0,683.0,49865.0,35062.0,14.537105698476985,1.3518909360561289,3.1649229798643606,50.26809651474531,16.016959133199858,88.55608435576126,20.385975636379513
4743,28590_2018,0.3333333333333333,64.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,50.0,683.0,52857.0,35164.0,14.824820839494938,1.3650324195199637,3.0111018014243824,50.26163121374133,15.814785490161578,90.14606496620884,22.441683017222587
4744,28590_2019,0.4,27.6,0.6,0.6,0.0,1.0,0.0,0.0,0.0,2019.0,42.0,683.0,53188.0,35080.0,15.01425313568985,1.2599771949828964,3.1281480303271296,50.26510832383124,14.904878120497518,90.42153953569559,22.997032640949556
4745,28610_2009,0.46153846153846156,34.223076923076924,0.5769230769230769,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,2009.0,32.0,168.0,36986.0,4980.0,12.108433734939759,0.0,4.019352437662821,48.554216867469876,15.471621894566754,84.34886499402629,19.59378733572282
4746,28610_2010,0.21428571428571427,51.23571428571428,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,37.5,168.0,37717.0,5071.0,12.7785446657464,0.0,2.4858757062146895,49.08302110037467,14.972310126582277,86.06604866743916,21.002317497103128
4747,28610_2011,0.2857142857142857,21.75714285714286,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,36.42857142857143,168.0,42075.0,5052.0,13.81631037212985,0.0,5.582985187998481,47.92161520190024,15.244642135058635,85.17121300058038,21.30005803830528
4748,28610_2012,0.2222222222222222,45.48888888888889,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,2012.0,39.44444444444444,168.0,42025.0,4993.0,13.41878630082115,0.08011215701982777,6.581986143187067,49.108752253154414,14.702258726899382,85.61978717285015,20.707506471095773
4749,28610_2013,0.0,43.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2013.0,41.42857142857143,168.0,43886.0,4958.0,13.856393707139974,0.10084711577248891,6.435057244374259,48.91085114965712,13.820969747202652,87.18097447795824,18.30046403712297
4750,28610_2014,0.3333333333333333,23.333333333333332,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,2014.0,46.666666666666664,168.0,45000.0,4918.0,14.213094753965029,0.2643350955673038,5.065294815987337,49.02399349328996,13.971512358609134,87.27434152116011,16.957679786919208
4751,28610_2015,0.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2015.0,50.0,168.0,45910.0,4874.0,14.628641772671317,0.8001641362330735,4.032889584964761,48.892080426754205,11.67976215757061,87.33611442193087,17.789034564958286
4752,28610_2016,0.0,36.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016.0,50.0,168.0,43942.0,4843.0,15.135246747883544,0.7433409043981004,3.5115722266560256,49.86578567003923,12.347266881028938,86.73255465708296,18.98772087451333
